AY18-19,528,42,600,183,1353,,,0.3902439024390244,0.031042128603104215,0.4434589800443459,0.1352549889135255,,,,,,,,,,<b>AY18-19</b><br>Undergrad: <b>528</b>,<b>AY18-19</b><br>Grad and Alumni: <b>42</b>,<b>AY18-19</b><br>Staff Affiliation: <b>600</b>,<b>AY18-19</b><br>External and Other: <b>183</b>,<b>AY18-19</b><br>Total: <b>1353</b>,,AY18-19,14,,169,12,132,68,28,1,400,528,1,1353
AY19-20,1165,105,1055,283,2608,,,0.44670245398773006,0.040260736196319015,0.40452453987730064,0.1085122699386503,,,1.206439393939394,1.5,0.7583333333333333,0.546448087431694,0.9275683665927569,,,<b>AY19-20</b><br>Undergrad: <b>1165</b><br><span style='color: green'>(↗121% Y-Y change)</span></b>,<b>AY19-20</b><br>Grad and Alumni: <b>105</b><br><span style='color: green'>(↗150% Y-Y change)</span></b>,<b>AY19-20</b><br>Staff Affiliation: <b>1055</b><br><span style='color: green'>(↗76% Y-Y change)</span></b>,<b>AY19-20</b><br>External and Other: <b>283</b><br><span style='color: green'>(↗55% Y-Y change)</span></b>,<b>AY19-20</b><br>Total: <b>2608</b><br><span style='color: green'>(↗93% Y-Y change)</span></b>,,AY19-20,41,,274,5,279,178,64,,598,1165,4,2608
AY20-21,1006,108,436,24,1574,,,0.639135959339263,0.06861499364675985,0.2770012706480305,0.015247776365946633,,,-0.13648068669527896,0.02857142857142857,-0.5867298578199052,-0.9151943462897526,-0.3964723926380368,,,<b>AY20-21</b><br>Undergrad: <b>1006</b><br><span style='color: red'>(↘-14% Y-Y change)</span></b>,<b>AY20-21</b><br>Grad and Alumni: <b>108</b><br><span style='color: green'>(↗3% Y-Y change)</span></b>,<b>AY20-21</b><br>Staff Affiliation: <b>436</b><br><span style='color: red'>(↘-59% Y-Y change)</span></b>,<b>AY20-21</b><br>External and Other: <b>24</b><br><span style='color: red'>(↘-92% Y-Y change)</span></b>,<b>AY20-21</b><br>Total: <b>1574</b><br><span style='color: red'>(↘-40% Y-Y change)</span></b>,,AY20-21,51,,22,,161,133,57,,142,1006,2,1574
AY21-22,1734,101,829,117,2781,,,0.6235167206040992,0.03631787126932758,0.29809421071556996,0.042071197411003236,,,0.7236580516898609,-0.06481481481481481,0.9013761467889908,3.875,0.7668360864040661,,,<b>AY21-22</b><br>Undergrad: <b>1734</b><br><span style='color: green'>(↗72% Y-Y change)</span></b>,<b>AY21-22</b><br>Grad and Alumni: <b>101</b><br><span style='color: red'>(↘-6% Y-Y change)</span></b>,<b>AY21-22</b><br>Staff Affiliation: <b>829</b><br><span style='color: green'>(↗90% Y-Y change)</span></b>,<b>AY21-22</b><br>External and Other: <b>117</b><br><span style='color: green'>(↗388% Y-Y change)</span></b>,<b>AY21-22</b><br>Total: <b>2781</b><br><span style='color: green'>(↗77% Y-Y change)</span></b>,,AY21-22,24,,72,,256,183,77,39,390,1734,6,2781
AY22-23,2027,155,1195,397,3774,,,0.5370959194488606,0.04107048224695284,0.31664016958134605,0.10519342872284049,,,0.16897347174163782,0.5346534653465347,0.44149577804583834,2.393162393162393,0.35706580366774543,,,<b>AY22-23</b><br>Undergrad: <b>2027</b><br><span style='color: green'>(↗17% Y-Y change)</span></b>,<b>AY22-23</b><br>Grad and Alumni: <b>155</b><br><span style='color: green'>(↗53% Y-Y change)</span></b>,<b>AY22-23</b><br>Staff Affiliation: <b>1195</b><br><span style='color: green'>(↗44% Y-Y change)</span></b>,<b>AY22-23</b><br>External and Other: <b>397</b><br><span style='color: green'>(↗239% Y-Y change)</span></b>,<b>AY22-23</b><br>Total: <b>3774</b><br><span style='color: green'>(↗36% Y-Y change)</span></b>,,AY22-23,51,48,282,9,330,340,104,37,525,2027,21,3774
AY23-24 - up to Aug 2023,707,88,582,150,1527,,,0.4629993451211526,0.05762933857236411,0.381139489194499,0.09823182711198428,,,-0.6512086827824372,-0.432258064516129,-0.5129707112970712,-0.6221662468513854,-0.595389507154213,,,<b>AY23-24 - up to Aug 2023</b><br>Undergrad: <b>707</b><br><span style='color: red'>(↘-65% Y-Y change)</span></b>,<b>AY23-24 - up to Aug 2023</b><br>Grad and Alumni: <b>88</b><br><span style='color: red'>(↘-43% Y-Y change)</span></b>,<b>AY23-24 - up to Aug 2023</b><br>Staff Affiliation: <b>582</b><br><span style='color: red'>(↘-51% Y-Y change)</span></b>,<b>AY23-24 - up to Aug 2023</b><br>External and Other: <b>150</b><br><span style='color: red'>(↘-62% Y-Y change)</span></b>,<b>AY23-24 - up to Aug 2023</b><br>Total: <b>1527</b><br><span style='color: red'>(↘-60% Y-Y change)</span></b>,,AY23-24 - up to Aug 2023,26,13,109,0,169,128,62,20,285,707,8,1527
